CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2081
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,2116
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2580
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2829
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2014
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1679
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2352
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2224
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2636
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2674
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2025
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2640
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1584
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,1996
201,John,North,Basic,1-31-22,1-31-23,FALSE,1936
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2916
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1066
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2872
205,James,North,Basic,5-31-22,5-31-23,FALSE,1979
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,2858
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2367
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1696
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2694
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1497
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1806
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1839
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1306
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1136
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1759
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,1379
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2762
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1735
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1315
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2363
201,John,North,Basic,1-31-22,1-31-23,FALSE,1293
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2719
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2801
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,1195
205,James,North,Basic,5-31-22,5-31-23,FALSE,1721
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1366
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2634
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,2147
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2934
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1253
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1702
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2450
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2796
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1050
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2337
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2128
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1917
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2036
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1637
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,1093
201,John,North,Basic,1-31-22,1-31-23,FALSE,2190
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2889
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2320
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2363
205,James,North,Basic,5-31-22,5-31-23,FALSE,2970
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1843
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1071
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,2674
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,1309
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2038
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1241
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2893
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1484
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1459
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2756
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,1352
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1321
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1932
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1758
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2683
201,John,North,Basic,1-31-22,1-31-23,FALSE,2231
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,1810
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1506
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,1557
205,James,North,Basic,5-31-22,5-31-23,FALSE,2757
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1164
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2246
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,2880
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,1084
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2119
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1292
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1146
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2299
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1377
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1850
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2167
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1382
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1878
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1782
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2371
201,John,North,Basic,1-31-22,1-31-23,FALSE,1860
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2373
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2474
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,1028
205,James,North,Basic,5-31-22,5-31-23,FALSE,1423
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,2333
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2791
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1591
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2125
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1394
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1380
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2842
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1600
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1195
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1653
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,1257
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2522
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2721
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1090
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2965
201,John,North,Basic,1-31-22,1-31-23,FALSE,2504
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,1647
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1586
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2484
205,James,North,Basic,5-31-22,5-31-23,FALSE,2346
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1552
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1883
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1722
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2124
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2261
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2177
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2114
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1953
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1271
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2421
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,1001
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1331
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2252
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2382
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2049
201,John,North,Basic,1-31-22,1-31-23,FALSE,2358
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2708
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1214
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2152
205,James,North,Basic,5-31-22,5-31-23,FALSE,1968
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,2408
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2966
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,2710
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,1529
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1886
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2641
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1281
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2200
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2738
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2463
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2244
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2550
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2592
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2387
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,1616
201,John,North,Basic,1-31-22,1-31-23,FALSE,2265
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,1772
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1214
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2793
205,James,North,Basic,5-31-22,5-31-23,FALSE,1576
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,2081
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2427
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1722
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,1946
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2497
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1614
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2685
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1655
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2785
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2096
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,1445
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1065
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1024
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1590
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,1203
201,John,North,Basic,1-31-22,1-31-23,FALSE,2553
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2571
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2223
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,1260
205,James,North,Basic,5-31-22,5-31-23,FALSE,2204
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1716
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1337
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,2076
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2662
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1389
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1641
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1794
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1678
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1730
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1206
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,1844
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1877
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2827
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1849
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,1605
201,John,North,Basic,1-31-22,1-31-23,FALSE,1879
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,1859
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2987
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2858
205,James,North,Basic,5-31-22,5-31-23,FALSE,1550
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,2314
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1820
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1027
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2352
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2209
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1345
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1190
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2625
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2243
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1556
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,1912
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2233
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1901
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1923
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2780
201,John,North,Basic,1-31-22,1-31-23,FALSE,1002
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2384
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2403
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,1334
205,James,North,Basic,5-31-22,5-31-23,FALSE,1896
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,2003
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2743
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1081
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2151
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1706
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2682
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1468
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2103
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2726
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1214
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,1057
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2850
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2641
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2156
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,1892
201,John,North,Basic,1-31-22,1-31-23,FALSE,1269
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2607
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1690
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,1325
205,James,North,Basic,5-31-22,5-31-23,FALSE,2001
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,2263
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1543
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,2471
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2970
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2834
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2233
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1774
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1165
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2298
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2777
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,1135
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1666
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1096
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2101
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,1328
201,John,North,Basic,1-31-22,1-31-23,FALSE,1930
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,1838
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1368
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2812
205,James,North,Basic,5-31-22,5-31-23,FALSE,1301
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,2947
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2097
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1414
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2670
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1622
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2296
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2455
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2282
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1381
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2068
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2043
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2764
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2635
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1932
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,1335
201,John,North,Basic,1-31-22,1-31-23,FALSE,1884
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,1842
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1993
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2594
205,James,North,Basic,5-31-22,5-31-23,FALSE,2091
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1797
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1754
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1096
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2387
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1532
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1370
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2114
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2526
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1446
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1514
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,1941
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1012
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1689
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2816
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2736
201,John,North,Basic,1-31-22,1-31-23,FALSE,1658
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,1184
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1312
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,1721
205,James,North,Basic,5-31-22,5-31-23,FALSE,1489
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1847
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1806
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,2617
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,1061
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1105
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2103
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2984
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2802
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2037
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2146
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2635
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2664
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2440
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2619
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2681
201,John,North,Basic,1-31-22,1-31-23,FALSE,2980
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,1715
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1313
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,1322
205,James,North,Basic,5-31-22,5-31-23,FALSE,1414
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1380
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2689
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1667
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,1568
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1939
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2928
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1827
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2515
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1522
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2481
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2527
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2589
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2394
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2020
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2202
201,John,North,Basic,1-31-22,1-31-23,FALSE,1980
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,1461
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2802
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2659
205,James,North,Basic,5-31-22,5-31-23,FALSE,1337
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,2244
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2061
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1485
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,1382
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2152
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1477
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2038
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1375
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1416
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1094
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,1260
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2614
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2364
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2980
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2066
201,John,North,Basic,1-31-22,1-31-23,FALSE,2608
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2650
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2742
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2004
205,James,North,Basic,5-31-22,5-31-23,FALSE,2672
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,2680
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2994
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,2013
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2813
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2515
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2596
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1930
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1092
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1270
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2980
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2768
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1345
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1493
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1362
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2319
201,John,North,Basic,1-31-22,1-31-23,FALSE,2046
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2134
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1807
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2311
205,James,North,Basic,5-31-22,5-31-23,FALSE,2655
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1691
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1204
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,2093
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,1709
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1823
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2705
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2661
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1506
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1755
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2887
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2586
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2870
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2656
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2793
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2997
201,John,North,Basic,1-31-22,1-31-23,FALSE,1174
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2691
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2697
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2285
205,James,North,Basic,5-31-22,5-31-23,FALSE,1240
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1894
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2969
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1187
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2137
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2732
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1799
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2985
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2006
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2135
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1621
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2577
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2317
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1014
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2944
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2935
201,John,North,Basic,1-31-22,1-31-23,FALSE,2416
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,1937
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2671
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,1238
205,James,North,Basic,5-31-22,5-31-23,FALSE,2889
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1567
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1858
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1381
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,1245
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1141
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2322
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1476
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2938
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2249
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2073
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2004
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2376
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1168
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1114
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,1188
201,John,North,Basic,1-31-22,1-31-23,FALSE,2174
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,1599
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1934
